step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,entry_phase,
123,244,91.8973578338744,7839.99031908995,-108.320458778736,7751.80018916258,12.2920473795266,-16.8792726747021,-135.186340688421,40,0,0,0,0.633937442868951,0.484787155850371,0,1,
124,246,91.6814733016724,7839.26900102459,-107.559022392034,7737.26434485568,12.3077163447792,-16.7720263998556,-135.102333645873,40,0,0,0,0.637621851409804,0.500841311683218,0,1,
125,248,91.4671395342443,7838.51342123323,-106.769552938712,7722.73080074443,12.3235089109017,-16.6647474273315,-135.018429787187,40,0,0,0,0.641308021350608,0.517253783645232,0,1,
126,250,91.2544133473188,7837.72280003208,-105.951302357204,7708.19867893383,12.3394189409367,-16.5574325446092,-134.934639179252,40,0,0,0,0.644992685331512,0.534017465864498,0,1,
127,252,91.0433530392665,7836.89637483767,-105.103536715207,7693.66861122395,12.3554465855881,-16.4500873955199,-134.850953153936,40,0,0,0,0.648673806065,0.551122678473295,0,1,
128,254,90.8340183616951,7836.03339836403,-104.225534179777,7679.14034589108,12.3715951512595,-16.342710416086,-134.767374349627,40,0,0,0,0.652349730367695,0.568566217040778,0,1,
129,256,90.6264705213234,7835.13310859204,-103.316558796507,7664.61403042214,12.3878545796866,-16.2353025328581,-134.683904451826,40,0,0,0,0.656020035611168,0.586356317329528,0,1,
130,258,90.4207722007651,7834.19474766253,-102.37587583694,7650.08991447753,12.4042393028419,-16.1278649006512,-134.600541357361,40,0,0,0,0.65968264005432,0.604481057697303,0,1,
131,260,90.2169875310641,7833.21758147275,-101.402773475827,7635.56795625219,12.420737310218,-16.0203980823643,-134.517284939018,40,0,0,0,0.663334231435897,0.622929853722437,0,1,
132,262,90.0151820456674,7832.20089867284,-100.396561204885,7621.04823189692,12.4373672549342,-15.912902626767,-134.434137736548,40,0,0,0,0.666972280616109,0.64168611883827,0,1,
133,264,89.815422628534,7831.14401977853,-99.3565824744644,7606.53103367862,12.4541186214071,-15.8053806669017,-134.351092161476,40,0,0,0,0.670591708633627,0.660730227187497,0,1,
134,266,89.6177774281427,7830.04631178659,-98.2822258850474,7592.01594366255,12.471014726854,-15.6978328434643,-134.268153574785,40,0,0,0,0.674190610916051,0.680045293865677,0,1,
135,268,89.4223158029933,7828.90714375576,-97.1728883465548,7577.5034904351,12.4879953454165,-15.5902597770876,-134.185321894047,40,0,0,0,0.677769866554653,0.699631933120069,0,1,
136,270,89.2291083178539,7827.72588872786,-96.0279673565465,7562.99375820702,12.5051380983403,-15.4826612868208,-134.102596033282,40,0,0,0,0.681326288530501,0.719487603375452,0,1,
137,272,89.0382267295932,7826.50192979897,-94.8468740581966,7548.48669155884,12.5223975197939,-15.3750399096542,-134.019975672233,40,0,0,0,0.684859842166265,0.73960792481155,0,1,
138,274,88.8497439650409,7825.23466633896,-93.6290334007278,7533.98249355978,12.5397752991383,-15.267396843263,-133.937456095005,40,0,0,0,0.688370088158988,0.759982143257061,0,1,
139,276,88.6637340773474,7823.92349228621,-92.3738822158871,7519.48091206711,12.5572852130754,-15.159733475141,-133.855040871614,40,0,0,0,0.69185449230238,0.780599517270717,0,1,
140,278,88.4802722199485,7822.56784780123,-91.0808964473306,7504.98238442728,12.5749248067797,-15.0520471036539,-133.772736436875,40,0,0,0,0.695314389483582,0.801438298628681,0,1,
141,280,88.2994345658561,7821.16718985598,-89.7495781450425,7490.48728710182,12.5926933791556,-14.9443436512841,-133.690526682851,40,0,0,0,0.698732748445474,0.822516686232755,0,1,
142,282,88.1212982420409,7819.72101132599,-88.3794727254613,7475.99477882404,12.6105861087359,-14.8366198850986,-133.608426651685,40,0,0,0,0.702122060080357,0.843781744876466,0,1,
143,284,87.9459412457785,7818.22883591833,-86.97016511878,7461.50590055581,12.6286114435392,-14.7288807836625,-133.526424522125,40,0,0,0,0.705473089642375,0.865226219354147,0,1,
144,286,87.7734423486972,7816.69023187742,-85.521296311787,7447.02009239953,12.6467670668913,-14.6211242567116,-133.444529992858,40,0,0,0,0.708782394799877,0.886826129175314,0,1,
145,288,87.6038809879702,7815.10481188341,-84.0325615073471,7432.53804215176,12.6650458262526,-14.5133522590607,-133.362738055454,40,0,0,0,0.712046923697127,0.908559868422373,0,1,
146,290,87.4373371477779,7813.47223724686,-82.5037191088215,7418.05952797937,12.6834653203246,-14.4055664158022,-133.281045872299,40,0,0,0,0.715262469674788,0.93040095338615,0,1,
